"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1283,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1283,"Chrouy Neang Nguon",NA,"","Khum","Commune","",""
1284,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1284,"Klang Hay",NA,"","Khum","Commune","",""
1285,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1285,"Moung",NA,"","Khum","Commune","",""
1286,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1286,"Prei",NA,"","Khum","Commune","",""
1287,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1287,"Slaeng Spean",NA,"","Khum","Commune","",""
1288,40,"KHM","Cambodia",21,"Siemréab",147,"Srei Snam",1288,"Tram Sasar",NA,"","Khum","Commune","",""
1289,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1289,"Boeng Mealea",NA,"","Khum","Commune","",""
1290,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1290,"Kantuot",NA,"","Khum","Commune","",""
1291,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1291,"Khnang Phnum",NA,"","Khum","Commune","",""
1292,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1292,"Svay Leu",NA,"","Khum","Commune","",""
1293,40,"KHM","Cambodia",21,"Siemréab",148,"Svay Leu",1293,"Ta Siem",NA,"","Khum","Commune","",""
1294,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1294,"Lvea Krang",NA,"","Khum","Commune","",""
1295,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1295,"Prasat",NA,"","Khum","Commune","",""
1296,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1296,"Srae Nouy",NA,"","Khum","Commune","",""
1297,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1297,"Svay Sa",NA,"","Khum","Commune","",""
1298,40,"KHM","Cambodia",21,"Siemréab",149,"Varin",1298,"Varin",NA,"","Khum","Commune","",""
1299,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1299,"Kampun",NA,"","Khum","Commune","",""
1300,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1300,"Kbal Romeas",NA,"","Khum","Commune","",""
1301,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1301,"Phluk",NA,"","Khum","Commune","",""
1302,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1302,"Samkhuoy",NA,"","Khum","Commune","",""
1303,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1303,"Sdau",NA,"","Khum","Commune","",""
1304,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1304,"Srae Kor",NA,"","Khum","Commune","",""
1305,40,"KHM","Cambodia",22,"Stœng Trêng",150,"Sesan",1305,"Ta Lat",NA,"","Khum","Commune","",""
1306,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1306,"Kaoh Preah",NA,"","Khum","Commune","",""
1307,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1307,"Kaoh Sampeay",NA,"","Khum","Commune","",""
1308,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1308,"Kaoh Sralau",NA,"","Khum","Commune","",""
1309,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1309,"Ou Mreah",NA,"","Khum","Commune","",""
1310,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1310,"Ou Ruessei Kandal",NA,"","Khum","Commune","",""
1311,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1311,"Siem Bouk",NA,"","Khum","Commune","",""
1312,40,"KHM","Cambodia",22,"Stœng Trêng",151,"Siem Bouk",1312,"Srae Krasang",NA,"","Khum","Commune","",""
1313,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1313,"Preaek Meas",NA,"","Khum","Commune","",""
1314,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1314,"Santepheap",NA,"","Khum","Commune","",""
1315,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1315,"Sekong",NA,"","Khum","Commune","",""
1316,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1316,"Srae Sambour",NA,"","Khum","Commune","",""
1317,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1317,"Thma Kaev",NA,"","Khum","Commune","",""
1318,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1318,"Preah Bat",NA,"","Khum","Commune","",""
1319,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1319,"Sameakki",NA,"","Khum","Commune","",""
1320,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1320,"Sarh Ruessei",NA,"","Khum","Commune","",""
1321,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1321,"Stueng Traeng",NA,"","Khum","Commune","",""
1322,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1322,"Anlong Chrey",NA,"","Khum","Commune","",""
1323,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1323,"Anlong Phe",NA,"","Khum","Commune","",""
1324,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1324,"Chamkar Leu",NA,"","Khum","Commune","",""
1325,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1325,"Kang Cham",NA,"","Khum","Commune","",""
1326,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1326,"Kaoh Snaeng",NA,"","Khum","Commune","",""
1327,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1327,"Ou Rai",NA,"","Khum","Commune","",""
1328,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1328,"Ou Svay",NA,"","Khum","Commune","",""
1329,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1329,"Preah Rumkel",NA,"","Khum","Commune","",""
1330,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1330,"Sam'ang",NA,"","Khum","Commune","",""
1331,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1331,"Srae Ruessei",NA,"","Khum","Commune","",""
1332,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1332,"Thala",NA,"","Khum","Commune","",""
1333,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1333,"Bati",NA,"","Khum","Commune","",""
1334,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1334,"Bavet",NA,"","Khum","Commune","",""
1335,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1335,"Chantrea",NA,"","Khum","Commune","",""
1336,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1336,"Chres",NA,"","Khum","Commune","",""
1337,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1337,"Me Sa Thngak",NA,"","Khum","Commune","",""
1338,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1338,"Prasat",NA,"","Khum","Commune","",""
1339,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1339,"Prey Angkunh",NA,"","Khum","Commune","",""
1340,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1340,"Prey Kokir",NA,"","Khum","Commune","",""
1341,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1341,"Samraong",NA,"","Khum","Commune","",""
1342,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1342,"Tuol Sdei",NA,"","Khum","Commune","",""
1343,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1343,"Banteay Krang",NA,"","Khum","Commune","",""
1344,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1344,"Ksetr",NA,"","Khum","Commune","",""
1345,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1345,"Nhor",NA,"","Khum","Commune","",""
1346,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1346,"Preah Ponlea",NA,"","Khum","Commune","",""
1347,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1347,"Prey Thum",NA,"","Khum","Commune","",""
1348,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1348,"Reach Montir",NA,"","Khum","Commune","",""
1349,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1349,"Samlei",NA,"","Khum","Commune","",""
1350,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1350,"Samyaong",NA,"","Khum","Commune","",""
1351,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1351,"Svay Ta Yean",NA,"","Khum","Commune","",""
1352,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1352,"Svay Toea",NA,"","Khum","Commune","",""
1353,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1353,"Thmei",NA,"","Khum","Commune","",""
1354,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1354,"Tnaot",NA,"","Khum","Commune","",""
1355,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1355,"Ampil",NA,"","Khum","Commune","",""
1356,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1356,"Andoung Pou",NA,"","Khum","Commune","",""
1357,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1357,"Andoung Trabaek",NA,"","Khum","Commune","",""
1358,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1358,"Angk Prasrae",NA,"","Khum","Commune","",""
1359,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1359,"Chantrei",NA,"","Khum","Commune","",""
1360,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1360,"Chrey Thum",NA,"","Khum","Commune","",""
1361,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1361,"Doung",NA,"","Khum","Commune","",""
1362,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1362,"Kampong Trach",NA,"","Khum","Commune","",""
1363,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1363,"Kokir",NA,"","Khum","Commune","",""
1364,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1364,"Krasang",NA,"","Khum","Commune","",""
1365,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1365,"Mream",NA,"","Khum","Commune","",""
1366,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1366,"Mukh Da",NA,"","Khum","Commune","",""
1367,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1367,"Sambatt Mean Chey",NA,"","Khum","Commune","",""
1368,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1368,"Sambuor",NA,"","Khum","Commune","",""
1369,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1369,"Trapeang Sdau",NA,"","Khum","Commune","",""
1370,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1370,"Tras",NA,"","Khum","Commune","",""
1371,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1371,"Bos Mon",NA,"","Khum","Commune","",""
1372,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1372,"Chak",NA,"","Khum","Commune","",""
1373,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1373,"Chrung Popel",NA,"","Khum","Commune","",""
1374,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1374,"Kampong Ampil",NA,"","Khum","Commune","",""
1375,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1375,"Meun Chey",NA,"","Khum","Commune","",""
1376,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1376,"Pong Tuek",NA,"","Khum","Commune","",""
1377,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1377,"Sangkae",NA,"","Khum","Commune","",""
1378,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1378,"Svay Chek",NA,"","Khum","Commune","",""
1379,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1379,"Thmea",NA,"","Khum","Commune","",""
1380,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1380,"Thna Thnong",NA,"","Khum","Commune","",""
1381,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1381,"Angk Ta Sou",NA,"","Khum","Commune","",""
1382,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1382,"Basak",NA,"","Khum","Commune","",""
1383,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1383,"Chambak",NA,"","Khum","Commune","",""
1384,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1384,"Chamlang",NA,"","Khum","Commune","",""
1385,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1385,"Chek",NA,"","Khum","Commune","",""
1386,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1386,"Chheu Teal",NA,"","Khum","Commune","",""
1387,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1387,"Doun Sa",NA,"","Khum","Commune","",""
1388,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1388,"Kouk Pring",NA,"","Khum","Commune","",""
1389,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1389,"Kraol Kou",NA,"","Khum","Commune","",""
1390,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1390,"Kruos",NA,"","Khum","Commune","",""
1391,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1391,"Pouthi Reach",NA,"","Khum","Commune","",""
1392,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1392,"Svay Angk",NA,"","Khum","Commune","",""
1393,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1393,"Svay Chrum",NA,"","Khum","Commune","",""
1394,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1394,"Svay Thum",NA,"","Khum","Commune","",""
1395,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1395,"Svay Yea",NA,"","Khum","Commune","",""
1396,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1396,"Ta Suos",NA,"","Khum","Commune","",""
1397,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1397,"Thlok",NA,"","Khum","Commune","",""
1398,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1398,"Koy Trabaek",NA,"","Khum","Commune","",""
1399,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1399,"Pou Ta Hao",NA,"","Khum","Commune","",""
1400,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1400,"Prey Chhlak",NA,"","Khum","Commune","",""
1401,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1401,"Svay Rieng",NA,"","Khum","Commune","",""
1402,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1402,"Chrak Mtes",NA,"","Khum","Commune","",""
1403,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1403,"Kandieng Reay",NA,"","Khum","Commune","",""
1404,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1404,"Kokir Saom",NA,"","Khum","Commune","",""
1405,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1405,"Monourom",NA,"","Khum","Commune","",""
1406,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1406,"Popeaek",NA,"","Khum","Commune","",""
1407,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1407,"Prasout",NA,"","Khum","Commune","",""
1408,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1408,"Prey Ta Ei",NA,"","Khum","Commune","",""
1409,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1409,"Romeang Thkaol",NA,"","Khum","Commune","",""
1410,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1410,"Sambuor",NA,"","Khum","Commune","",""
1411,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1411,"Sangkhoar",NA,"","Khum","Commune","",""
1412,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1412,"Svay Rumpea",NA,"","Khum","Commune","",""
1413,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1413,"Angkor Borei",NA,"","Khum","Commune","",""
1414,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1414,"Ba Srae",NA,"","Khum","Commune","",""
1415,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1415,"Kouk Thlok",NA,"","Khum","Commune","",""
1416,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1416,"Ponley",NA,"","Khum","Commune","",""
1417,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1417,"Preaek Phtoul",NA,"","Khum","Commune","",""
1418,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1418,"Prey Phkoam",NA,"","Khum","Commune","",""
1419,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1419,"Chambak",NA,"","Khum","Commune","",""
1420,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1420,"Champei",NA,"","Khum","Commune","",""
1421,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1421,"Doung",NA,"","Khum","Commune","",""
1422,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1422,"Kandoeng",NA,"","Khum","Commune","",""
1423,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1423,"Komar Reachea",NA,"","Khum","Commune","",""
1424,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1424,"Krang Leav",NA,"","Khum","Commune","",""
1425,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1425,"Krang thnong",NA,"","Khum","Commune","",""
1426,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1426,"Lumpong",NA,"","Khum","Commune","",""
1427,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1427,"Pea Ream",NA,"","Khum","Commune","",""
1428,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1428,"Pot Sar",NA,"","Khum","Commune","",""
1429,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1429,"Souphi",NA,"","Khum","Commune","",""
1430,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1430,"Tang Doung",NA,"","Khum","Commune","",""
1431,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1431,"Tnaot",NA,"","Khum","Commune","",""
1432,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1432,"Trapeang krasang",NA,"","Khum","Commune","",""
1433,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1433,"Trapeang Sab",NA,"","Khum","Commune","",""
1434,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1434,"Bourei Cholsar",NA,"","Khum","Commune","",""
1435,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1435,"Chey Chouk",NA,"","Khum","Commune","",""
1436,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1436,"Doung Khpos",NA,"","Khum","Commune","",""
1437,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1437,"Kampong Krasang",NA,"","Khum","Commune","",""
1438,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1438,"Kouk Pou",NA,"","Khum","Commune","",""
1439,40,"KHM","Cambodia",24,"Takêv",165,"Doun Kaev",1439,"Baray",NA,"","Khum","Commune","",""
1440,40,"KHM","Cambodia",24,"Takêv",165,"Doun Kaev",1440,"Roka Knong",NA,"","Khum","Commune","",""
1441,40,"KHM","Cambodia",24,"Takêv",165,"Doun Kaev",1441,"Roka Krau",NA,"","Khum","Commune","",""
1442,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1442,"Krapum Chhuk",NA,"","Khum","Commune","",""
1443,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1443,"Pech Sar",NA,"","Khum","Commune","",""
1444,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1444,"Prey Khla",NA,"","Khum","Commune","",""
1445,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1445,"Prey Yuthka",NA,"","Khum","Commune","",""
1446,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1446,"Romenh",NA,"","Khum","Commune","",""
1447,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1447,"Thlea Prachum",NA,"","Khum","Commune","",""
1448,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1448,"Angk Prasat",NA,"","Khum","Commune","",""
1449,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1449,"Kamnab",NA,"","Khum","Commune","",""
1450,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1450,"Kampeaeng",NA,"","Khum","Commune","",""
1451,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1451,"Kiri Chong Kaoh",NA,"","Khum","Commune","",""
1452,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1452,"Kouk Prech",NA,"","Khum","Commune","",""
1453,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1453,"Phnum Den",NA,"","Khum","Commune","",""
1454,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1454,"Preah Bat Choan Chum",NA,"","Khum","Commune","",""
1455,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1455,"Prey Ampok",NA,"","Khum","Commune","",""
1456,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1456,"Prey Rumdeng",NA,"","Khum","Commune","",""
1457,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1457,"Ream Andaeuk",NA,"","Khum","Commune","",""
1458,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1458,"Saom",NA,"","Khum","Commune","",""
1459,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1459,"Ta Ou",NA,"","Khum","Commune","",""
1460,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1460,"Angkanh",NA,"","Khum","Commune","",""
1461,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1461,"Ban Kam",NA,"","Khum","Commune","",""
1462,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1462,"Champa",NA,"","Khum","Commune","",""
1463,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1463,"Char",NA,"","Khum","Commune","",""
1464,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1464,"Kampeaeng",NA,"","Khum","Commune","",""
1465,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1465,"Kampong Reab",NA,"","Khum","Commune","",""
1466,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1466,"Kdanh",NA,"","Khum","Commune","",""
1467,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1467,"Pou Rumchak",NA,"","Khum","Commune","",""
1468,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1468,"Prey Kabbas",NA,"","Khum","Commune","",""
1469,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1469,"Prey Lvea",NA,"","Khum","Commune","",""
1470,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1470,"Prey Phdau",NA,"","Khum","Commune","",""
1471,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1471,"Snao",NA,"","Khum","Commune","",""
1472,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1472,"Tang Yab",NA,"","Khum","Commune","",""
1473,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1473,"Boeng Tranh Khang Ch",NA,"","Khum","Commune","",""
1474,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1474,"Boeng Tranh Khang Tb",NA,"","Khum","Commune","",""
1475,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1475,"Cheung Kuon",NA,"","Khum","Commune","",""
1476,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1476,"Chumreah Pen",NA,"","Khum","Commune","",""
1477,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1477,"Khvav",NA,"","Khum","Commune","",""
1478,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1478,"Lumchang",NA,"","Khum","Commune","",""
1479,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1479,"Rovieng",NA,"","Khum","Commune","",""
1480,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1480,"Samraong",NA,"","Khum","Commune","",""
1481,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1481,"Sla",NA,"","Khum","Commune","",""
1482,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1482,"Soeng",NA,"","Khum","Commune","",""
1483,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1483,"Trea",NA,"","Khum","Commune","",""
1484,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1484,"Angk Ta Saom",NA,"","Khum","Commune","",""
1485,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1485,"Cheang Tong",NA,"","Khum","Commune","",""
1486,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1486,"Kus",NA,"","Khum","Commune","",""
1487,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1487,"Leay Bour",NA,"","Khum","Commune","",""
1488,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1488,"Nhaeng Nhang",NA,"","Khum","Commune","",""
1489,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1489,"Otdam Souriya",NA,"","Khum","Commune","",""
1490,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1490,"Ou Saray",NA,"","Khum","Commune","",""
1491,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1491,"Popel",NA,"","Khum","Commune","",""
1492,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1492,"Samraong",NA,"","Khum","Commune","",""
1493,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1493,"Srae Ronoung",NA,"","Khum","Commune","",""
1494,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1494,"Ta Phem",NA,"","Khum","Commune","",""
1495,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1495,"Tram Kak",NA,"","Khum","Commune","",""
1496,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1496,"Trapeang Thum Khang",NA,"","Khum","Commune","",""
1497,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1497,"Angk Kaev",NA,"","Khum","Commune","",""
1498,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1498,"Angk Khnaor",NA,"","Khum","Commune","",""
1499,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1499,"Angkanh",NA,"","Khum","Commune","",""
1500,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1500,"Chi Khmar",NA,"","Khum","Commune","",""
1501,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1501,"Khvav",NA,"","Khum","Commune","",""
